,title,channel_name,links,date_&_time,channel_subscribe
4124,Measure of Shape of the Distribution- Skewness and  Kurtosis in Statistics,Untwisted  Learning,https://www.youtube.com/watch?v=ZJ8JgZn33M8,"12 Dec 2022, 18:16:37 IST",
4125,"Standard Deviation Formula, Statistics, Variance, Sample  and Population Mean",The Organic  Chemistry Tutor,https://www.youtube.com/watch?v=Uk98hiMQgN0,"12 Dec 2022, 18:14:24 IST",
4126,Variance and Standard Deviation in Hindi | Statistics  🙏,Thapa Technical,https://www.youtube.com/watch?v=LL4YVilhCkw,"12
          Dec
          2022, 18:12:32 IST",
4127,Calculate mean and standard deviation || Ignou  bcs040,Sneha Diwedi,https://www.youtube.com/watch?v=gp6peWzMR9s,"12
          Dec
          2022, 18:12:13 IST",
4128,How to calculate Standard Deviation and  Variance,statisticsfun,https://www.youtube.com/watch?v=qqOyy_NjflU,"12
          Dec 2022, 18:09:27 IST",
4129,"Find the Mean, Variance, & Standard Deviation of  Frequency Grouped Data Table| Step-by-Step Tutorial",PreMath,https://www.youtube.com/watch?v=NhahVPv6CeM,"12 Dec 2022, 18:07:16 IST
        ",
4130,Variance and standard deviation,it's VJ 4 U,https://www.youtube.com/watch?v=TTOBY3XGC3A,"12 Dec 2022, 18:06:52
          IST",
4131,How to find the variance and standard deviation from a  set of data,Brian  McLogan,https://www.youtube.com/watch?v=rZciv-TrG9k,"12 Dec 2022, 18:02:47 IST",
4132,How To Calculate Variance,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=deIQeQzPK08,"12 Dec
          2022, 16:31:03 IST",
4133,Timeless Love,,https://www.youtube.com/watch?v=tADXlHPC3IM,,
4134,https://www.youtube.com/watch?v=5qfHPvUduMQ,,https://www.youtube.com/watch?v=5qfHPvUduMQ,,
4135,https://www.youtube.com/watch?v=4AHloVFAZ3s,,https://www.youtube.com/watch?v=4AHloVFAZ3s,,
4136,https://www.youtube.com/watch?v=xEskj5Zwc08,,https://www.youtube.com/watch?v=xEskj5Zwc08,,
4137,https://www.youtube.com/watch?v=Kz0If7gBAYk,,https://www.youtube.com/watch?v=Kz0If7gBAYk,,
4138,,,,,
4139,https://www.youtube.com/watch?v=dLa_SJwaIGg,,https://www.youtube.com/watch?v=dLa_SJwaIGg,,
4140,How to Look Fresh and Active Whole Day | Look Fresh All  Day Naturally | गर्मियों मै Fresh कैसे दिखें,Hunk Harsh,https://www.youtube.com/watch?v=6j4Bqiouf9k,"12 Dec 2022, 13:22:46
          IST
        ",
4141,mutual funds return। sip return। one month mutual funds  return। sip calculate | #mutualfunds,Business Minds,https://www.youtube.com/watch?v=Yf2nVZmMDMo,"12 Dec 2022,
          11:26:33
          IST",
4142,Mutual Fund SIP will be stopped in 5 days,I VIMAL SOLANKI ,https://www.youtube.com/watch?v=b5FiKVBODy4,"12 Dec 2022,
          11:26:29 IST",
4143,What would happen if you miss a SIP installment? अगर आप  SIP investment से चूक गए तो क्या होगा ?,I VIMAL SOLANKI ,https://www.youtube.com/watch?v=lXz60M4GReA,"12 Dec 2022,
          11:24:26 IST",
4144,https://www.youtube.com/watch?v=MAsf028kDds,,https://www.youtube.com/watch?v=MAsf028kDds,,
4145,https://www.youtube.com/watch?v=9PBS1qof6CA,,https://www.youtube.com/watch?v=9PBS1qof6CA,,
4146,DRIVER EASY PRO CRACK / FREE DOWNLOAD / DRIVER EASY PRO  FREE CRACK,TRXPPY  INC,https://www.youtube.com/watch?v=bvk_B5rJESA,"12
          Dec 2022, 09:35:42 IST",
4147,THE CONCEPT OF RATIONALITY,Heena Gangrekar,https://www.youtube.com/watch?v=m1O-sEKdv5I,"12 Dec 2022,
          09:34:07
          IST",
4148,What is Rational Agent in Artificial Intelligence in  Hindi 🔥🔥,Perfect Computer  Engineer,https://www.youtube.com/watch?v=SE8kwTr-nmc,"12 Dec 2022, 09:33:51 IST",
4149,Rationality in Artificial Intelligence,ThinkX Academy,https://www.youtube.com/watch?v=xN2fCNKzsbw,"12 Dec 2022,
          09:33:41
          IST",
4150,HOW ZINA STARTS - Nouman Ali Khan,iLovUAllah™,https://www.youtube.com/watch?v=POy0d4QeiWI,"11 Dec 2022, 23:15:38
          IST
        ",
4151,Sarojini Nagar | Excuse Me Brother | Stand-Up Comedy by  Aakash Gupta,Aakash  Gupta,https://www.youtube.com/watch?v=KBZfnt80s54,"11 Dec 2022, 23:11:29 IST",
4152,carrymintati stand up comedy enjoy every  moment🤣🤣🤣👍👍👍❤️❤️#shorts #carryminati #standupcomedy #smile,Sahilaamir Gaming,https://www.youtube.com/watch?v=tshEPIKZ08M,"11 Dec 2022,
          23:09:43 IST",
4153,Kaala Jaadu | Standup Comedy | Munawar Faruqui  2022,Munawar Faruqui,https://www.youtube.com/watch?v=AhacYw9dkyE,"11
          Dec
          2022, 23:02:23 IST",
4154,BAN MAN - Part 1 | Munawar Faruqui,Munawar Faruqui,https://www.youtube.com/watch?v=gWwxXfgFddI,"11 Dec 2022,
          23:02:07
          IST",
4155,AM I GOOD TEACHER ?,Techno Gamerz,https://www.youtube.com/watch?v=Wvlj7MrBp04,"11 Dec 2022, 19:26:42
          IST",
4156,CHEATING IN SCHOOL GONE WRONG!!,Techno Gamerz,https://www.youtube.com/watch?v=9iDPIFKsolY,"11 Dec 2022, 19:26:37
          IST",
4157,I ESCAPED THE MR MEAT PRISON,Techno Gamerz,https://www.youtube.com/watch?v=siQKBGuVonI,"11 Dec 2022, 19:25:58
          IST",
4158,Introduction to Intelligent Agents and their types with  Example in Artificial Intelligence,Gate Smashers,https://www.youtube.com/watch?v=BkedAnQfJ_U,"11 Dec 2022, 17:54:03
          IST",
4159,MERN Stack Interview Questions - Part 1,Saurabh Native,https://www.youtube.com/watch?v=Y6AoDw93bXk,"11 Dec 2022,
          13:40:57
          IST",
4160,MERN Stack Interview Questions | Node Js Interview  Questions | | Node | MongoDB | React | Express JS,itsCodingDoctor,https://www.youtube.com/watch?v=L-yrs6rARYo,"11 Dec 2022,
          13:39:10
          IST",
4161,What is Mocking? - Concepts and Best Practices - Software  Testing Series #2,,https://www.youtube.com/watch?v=-VOfK5-FScI,,
4162,Top 20 MERN Stack Interview Questions and  Answers,Vskills  Certification,https://www.youtube.com/watch?v=jxb6XUsdSZU,"11 Dec 2022, 13:38:18 IST",
4163,Binary Search Trees: Introduction &  Properties,CodeWithHarry,https://www.youtube.com/watch?v=XQJJhNiGlL0,"11
          Dec 2022, 11:41:21 IST",
4164,Preorder Traversal in a Binary Tree (With C  Code),CodeWithHarry,https://www.youtube.com/watch?v=VNegW_7OLS4,"11
          Dec
          2022, 11:24:37 IST",
4165,sultan Abdul Hamid save to masjid Al aksa love you  💗,Shahinur Alam,https://www.youtube.com/watch?v=E50pLvR_VeU,"11 Dec
          2022, 11:22:38 IST",
4166,NEET 2022 RESULT REACTION #neet2022 #shorts #  #physicswallah #motivation #kgf #rockingstaryash,The MBBS Wallah,https://www.youtube.com/watch?v=2a6CpD3RPds,"11 Dec 2022,
          11:21:51
          IST",
4167,ozge torer and burak celik,Aryaan khan,https://www.youtube.com/watch?v=QagcjsPrksI,"11 Dec 2022, 11:21:47
          IST
        ",
4168,"Happy (Belated) Birthday, Ozge Torer! Iyı kı doğdun, Ozge  Torer! Runaway by Aurora",asimpforyunjin,https://www.youtube.com/watch?v=kITVaDeznPA,"11 Dec 2022,
          11:21:17
          IST",
4169,Uninformed Vs Informed Search in Artificial Intelligence  with Example,Gate  Smashers,https://www.youtube.com/watch?v=gZpUcsB9TFc,"11 Dec 2022, 10:40:31 IST",
4170,What is State Space Search | Introduction to Problem  Solving in Artificial Intelligence,Gate Smashers,https://www.youtube.com/watch?v=E5jVBqe59EE,"11 Dec 2022, 10:38:24
          IST",
4171,How to Find Pantone Colors in Adobe Illustrator &  Photoshop,ashley  cameron,https://www.youtube.com/watch?v=VXXV0wkCj3Q,"11
          Dec 2022, 10:36:23 IST",
4172,L39: Missionaries and Cannibals Problem in Artificial  Intelligence with Solution | AI Lectures Hindi,Easy Engineering Classes,https://www.youtube.com/watch?v=yLEB-n4URu4,"11 Dec
          2022,
          10:23:13 IST",
4173,Artificial Intelligence - Problem on Graph  Coloring,Tutorials  Point,https://www.youtube.com/watch?v=GV1qKV4T4So,"11
          Dec 2022, 10:21:32 IST",
4174,Money Making Opportunity 🔥,CodeWithHarry,https://www.youtube.com/watch?v=M27sDCKY0-A,"11 Dec 2022, 00:15:06
          IST",
4175,Dark Reality of Indian Education System | Dhruv  Rathee,Dhruv Rathee,https://www.youtube.com/watch?v=hVvAkPbJwnw,"11
          Dec
          2022, 00:01:17 IST",
4176,Funny Football Moments 😂,Football Mestre,https://www.youtube.com/watch?v=-oCfVcLDl3M,"10 Dec 2022,
          19:23:14
          IST",
4177,GST Classifications Enable Create and Use in Tally ERP in  Hindi,Computer  Learning,https://www.youtube.com/watch?v=OZHZcGhGd7s,"10
          Dec 2022, 19:22:05 IST",
4178,Tally Course Final Test at Vistar Institute jabalpur  www.vistarinstitute.com,Vistar  Institute IT Talk with Amit Bose,https://www.youtube.com/watch?v=lIIdTtTd1Yk,"10 Dec 2022, 19:21:35 IST",
4179,Tally ERP 9-GST Accounting Entries in Tally (Hindi) |GST  Ledgers CGST SGST IGST Sales Purchase,Career Planet Computer Education,https://www.youtube.com/watch?v=ZHm5GIBlaF4,"10
          Dec 2022, 19:20:36 IST",
4180,Up scholarship form kaise renwal kare 2022| Up  scholarship Bsc Ba Semester bale number kya bhare |,BRIGHTER AMAN TECH,https://www.youtube.com/watch?v=iMPT3dY8Ubk,"10 Dec 2022,
          18:02:47 IST",
4181,UP Scholarship Correction kaise kare 2022-23 | UP  Scholarship ke Form me Correction kaise kare,FACT TECH SHAH,https://www.youtube.com/watch?v=OfVGyvbc8ks,"10 Dec 2022,
          17:48:39
          IST",
4182,up scholarship form bharne ki last date | up scholarship  correction date 2022-23 | #scholarship,Online tech raj,https://www.youtube.com/watch?v=zp1LkJBcJjg,"10 Dec 2022,
          17:44:55
          IST",
4183,UP Scholarship correction after final submit |  Scholarship form me sansodhan kaise kare 2022,Amit Tech Point,https://www.youtube.com/watch?v=0z-CYVHnUDA,"10 Dec 2022,
          17:33:30
          IST",
4184,UP Scholarship Renewal Kaise Kare 2022-23 || UP  Scholarship Renewal Form Kaise Bhare 2022-23,FACT TECH SHAH,https://www.youtube.com/watch?v=VUHa4z64i7k,"10 Dec 2022,
          17:21:36
          IST",
4185,How To Check Up Scholarship Status 2022-23 | Up  Scholarship Ka Status Kaise Check Kare 2022-23,vivek samadhan,https://www.youtube.com/watch?v=iPI_goWtLCA,"10 Dec 2022,
          17:21:21
          IST",
4186,UP Scholarship Status 2022-23 | up scholarship status  kaise check karen | scholarship status 2022-23,FACT TECH SHAH,https://www.youtube.com/watch?v=notszDDAtuk,"10 Dec 2022,
          17:21:20
          IST",
4187,Up Scholarship Form Online kaise kare 2022-23 || Up  scholarship Registration kaise kare 2022-23 ||,BRIGHTER AMAN TECH,https://www.youtube.com/watch?v=kPaynGoEw1c,"10 Dec 2022,
          17:20:53 IST",
4188,Up Scholarship 2022-23 Online Form कैसे करें : How to  Apply Up Scholar form Registration to print.,BRIGHTER AMAN TECH,https://www.youtube.com/watch?v=15CVpEw-oqc,"10 Dec 2022,
          16:56:18 IST",
4189,UP Scholarship Renewal Kaise Kare 2022-23 | UP  Scholarship Renewal Form Kaise Bhare 2022-23,FACT TECH SHAH,https://www.youtube.com/watch?v=1pk0w-hTKDY,"10 Dec 2022,
          16:38:00
          IST",
4190,Premium Personalized Kundali,,https://www.youtube.com/watch?v=jNdYb-mcQXQ,,
4191,क्या अक्सर आपको घबराहट होती है? | Nervous Breakdownक्या  है? क्यू होता है? जानीये ! | By Meenanki,Peace Mind Please,https://www.youtube.com/watch?v=wEvB7lHDz0o,"10 Dec 2022,
          14:57:52 IST",
4192,टैली का फ्री वाला जुगाड़ | Tally free software download |  Tally cracked version free download,Tally Technical,https://www.youtube.com/watch?v=SIogJ54HC_o,"10 Dec 2022,
          12:18:37
          IST",
4193,TALLY PRIME CRACK | FREE DOWNLOAD | TALLY PRIME 2022  CRACK,MJ.Gaurav OP,https://www.youtube.com/watch?v=A0CGNySmyJA,"10
          Dec
          2022, 12:13:10 IST",
4194,CGST SGST IGST LEDGER CREATION IN TALLY,SAHU Tuber,https://www.youtube.com/watch?v=aoJ5n57oZg4,"10 Dec 2022, 12:11:23
          IST
        ",
4195,What is GST || Types of GST || CGST IGST SGST in Hindi  -,ASHOK ETUTOR,https://www.youtube.com/watch?v=wi1l5ebEFV4,"10 Dec
          2022,
          12:09:38 IST",
4196,https://www.youtube.com/watch?v=G_n9Y-01MGI,,https://www.youtube.com/watch?v=G_n9Y-01MGI,,
4197,Tally PRIME Download Full Version & Use Free with  Serial Key 100% Work Step by Step | Tally Prime,Computer Demy,https://www.youtube.com/watch?v=VjoDIP6xZm8,"10 Dec 2022, 12:05:56
          IST",
4198,SALES LEDGER NOT SHOW IN SALES ENTRY IN TALLY | PURCHASE  LEDGER NOT SHOW IN PURCHASE ENTRY IN TALLY,Hetansh Academy,https://www.youtube.com/watch?v=i03uqNKLIzs,"10 Dec 2022,
          12:05:40
          IST",
4199,sales ledger not show in sales entry problem &  solution in tally erp 9 | nict,Hetansh Academy,https://www.youtube.com/watch?v=j9bFLkJU3hM,"10 Dec 2022,
          11:52:45
          IST",
4200,"HOW TO SOLVED ""SALES LEDGER NOT SHOW IN SALES ENTRY  IN TALLY PRIME""",Hetansh  Academy,https://www.youtube.com/watch?v=qPEhi1QZ3Wo,"10 Dec 2022, 11:52:20 IST",
4201,https://www.youtube.com/watch?v=_rzRxhaAZD8,,https://www.youtube.com/watch?v=_rzRxhaAZD8,,
4202,What is State Space Search | Introduction to Problem  Solving in Artificial Intelligence,Gate Smashers,https://www.youtube.com/watch?v=E5jVBqe59EE,"10 Dec 2022, 10:42:59
          IST",
4203,What is Heuristic in AI | Why we use Heuristic | How to  Calculate Heuristic | Must Watch,Gate Smashers,https://www.youtube.com/watch?v=5F9YzkpnaRw,"10 Dec 2022, 10:16:52
          IST",
4204,8-Puzzle Problem in Artificial Intelligence without  Heuristic | All Imp Points | Must Watch,Gate Smashers,https://www.youtube.com/watch?v=_CrEYrcImv0,"10 Dec 2022, 10:04:06
          IST",
4205,https://www.youtube.com/watch?v=_rzRxhaAZD8,,https://www.youtube.com/watch?v=_rzRxhaAZD8,,
4206,5 Ways to Fix Slow Boot Times in Windows 10,TechGumbo,https://www.youtube.com/watch?v=K_Acj4sISzo,"9 Dec 2022, 17:12:19 IST
        ",
4207,defence Minister of | Afghanistan | Mullah Yaqoob Mujahid  | when celebrating 19 AUG #taliban #short,AS TAHIR,https://www.youtube.com/watch?v=jj_OPU2rAM8,"9 Dec 2022, 14:52:59 IST
        ",
4208,Habibi come to dubai 😂 #shorts #funny  #chunnumunnuvines,Chunnu Munnu  Vines,https://www.youtube.com/watch?v=rhc0w1d5iFU,"9 Dec 2022, 14:52:19 IST",
4209,#short video,Arman701,https://www.youtube.com/watch?v=NWwtHCWEWR8,"9 Dec 2022, 14:52:04 IST
        ",
4210,Karim Benzema - From Sidekick To Ballon D'Or  #shorts,Markaroni,https://www.youtube.com/watch?v=YHiQCLJSsQA,"9 Dec
          2022, 14:51:27 IST",
4211,"👉 दुनिया 🌍 में कुछ कोमें हैं , जो किसी की नहीं सुनते 😮  | AFGHANISTAN 🇦🇫 | #shorts #ojhasir",Inspiring India,https://www.youtube.com/watch?v=LcR-lCDBXFM,"9 Dec 2022,
          14:51:25
          IST",
4212,That Cristiano Ronaldo Hattrick vs Spain at 2018 FIFA  World Cup | Drog BABA shorts #shorts,Drog BABA ,https://www.youtube.com/watch?v=we6-_O9h-60,"9 Dec 2022, 14:50:30 IST
        ",
4213,Mufti Salman Azhari MashAllah #shorts,Islam is the best,https://www.youtube.com/watch?v=8OX30A_8IwM,"9 Dec 2022,
          14:50:22 IST",
4214,Incredible Saves 🤩,Score 90 Shorts,https://www.youtube.com/watch?v=34mKWbbH-P4,"9 Dec 2022,
          14:49:46
          IST",
4215,Stomach Cleanser - Script Vishwaas kya ap jante hai  2,,https://www.youtube.com/watch?v=dj2_e4XBYOQ,,
4216,क़तर स्टेडियम का ये विडियो क्यों वायरल है /saudi fleg in  qatr /#shorts #qatar #saudiarabia,knowledge Hindi Videos,https://www.youtube.com/watch?v=tDDpwERzTKE,"9 Dec 2022,
          14:49:22 IST",
4217,Apple ने Tweet किया😂नए Product के बारे में  #shorts,Mr Facts  Duniya,https://www.youtube.com/watch?v=hT3HeXa5eQ4,"9
          Dec 2022, 14:49:20 IST",
4218,knowledge Mufti Tariq Masood #knowledgemuftitariqmasood  #ShortMufti #short #bayan #status #funny,knowledge mufti tariq masood,https://www.youtube.com/watch?v=7391Y0GIak0,"9 Dec
          2022, 14:49:19 IST",
4219,https://www.youtube.com/watch?v=-rm68DFwgc8,,https://www.youtube.com/watch?v=-rm68DFwgc8,,
4220,Kylian Mbappe's Biggest Contract In SPORTS HISTORY!  #shorts,Markaroni,https://www.youtube.com/watch?v=gPZGC0baeGI,"9 Dec
          2022, 14:49:11 IST",
4221,FIFA WorldCup in Qatar 🇶🇦 2022,Pro Vikrant,https://www.youtube.com/watch?v=XgXho3yHACE,"9 Dec 2022, 14:49:06
          IST
        ",
4222,آرمی چیف کی جان کو حقیقی خطرہ ہے,Bayan Bazi,https://www.youtube.com/watch?v=DAuYe-ipR7Y,"9 Dec 2022, 14:49:05 IST
        ",
4223,https://www.youtube.com/watch?v=1N0RFttN1OU,,https://www.youtube.com/watch?v=1N0RFttN1OU,,
4224,Rashesh_Kumar_Sir_11th_Nov_Hindi_Landscape,,https://www.youtube.com/watch?v=QdM5V3_Yej4,,
4225,🔥दिखावा नहीं शक्ती बढ़ाओ !! (avadh ojha sir)#shorts  #avadhojhasir,ilma  motivation,https://www.youtube.com/watch?v=3nz0IJXYXpg,"9 Dec 2022, 14:47:41 IST",
4226,Invention done by muslim 😱 | Golden Age |,Empire of Islam,https://www.youtube.com/watch?v=3GyZNB3oBVs,"9 Dec 2022,
          14:47:22
          IST",
4227,Surah Momin 59 | Surah Younus 22 Urdu Translation |  #islamicstatus #shorts #GuidedReels,Guided Reels,https://www.youtube.com/watch?v=IHPkJxNu8BQ,"9 Dec 2022, 14:46:37
          IST
        ",
4228,Saddam Hussein death😭😭 I miss you  status/#saddamhussein#muslim#short#viral#ytshorts#trending,Qaide Islam 786,https://www.youtube.com/watch?v=w47Km83DcNs,"9 Dec 2022,
          14:46:23
          IST",
4229,Epic Saves,Score 90 Shorts,https://www.youtube.com/watch?v=qFtVo7QhbLk,"9 Dec 2022,
          14:45:51
          IST",
4230,Kejriwal की खिचाई - Ravish Kumar #shorts #ravishkumar  #keystosuccess #viral #reelsviral #reel #bjp,Vikassheel Haryana,https://www.youtube.com/watch?v=1XGPPjX_OM8,"9 Dec 2022,
          14:45:11 IST",
4231,Dubai Ko Aise Peeche Chorega Saudi Arabia?,Mohit Ko Suna?,https://www.youtube.com/watch?v=aF-1GVadyzs,"9 Dec 2022, 14:44:17
          IST",
4232,Burj Khalifa inspirational line motivational quotes  #short #quates #motivation #shorts #like #155,Clockwork,https://www.youtube.com/watch?v=rsxn2Pf6mNM,"9 Dec 2022, 14:44:01 IST
        ",
4233,Gluta rashika reel,,https://www.youtube.com/watch?v=B4XW3omhTzI,,
4234,Sirajuddin haqqani attitude #shorts #taliban  #viral,Salam Afghanistan  🇦🇫,https://www.youtube.com/watch?v=rokGE6KlZj8,"9 Dec 2022, 14:43:42 IST",
4235,जितना लूटना है लूटो मेरे भाई,Upgrading Brains with Gaurav,https://www.youtube.com/watch?v=RbAyEXFwSBY,"9 Dec
          2022, 14:42:47 IST",
4236,🔥 That first touch from Mesut Ozil | #Shorts,FIFA,https://www.youtube.com/watch?v=oiP9RAGz134,"9 Dec 2022, 14:41:52 IST",
4237,Mullah Muhammad Yaqoob Mujahid met with his compatriots  in Dubai #taliban #short #viralshorts,AS TAHIR,https://www.youtube.com/watch?v=J4VI5cc-07g,"9 Dec 2022, 14:41:24 IST
        ",
4238,Arya Qk sing Paradox's Jadugar song ❣️🔥 MTV Hustle  #shorts,Piyush S,https://www.youtube.com/watch?v=SnHdoS5pgs4,"9 Dec
          2022, 14:28:37 IST",
4239,Jaadugar | Paradox | Hustle 2.0,KaanPhod Music,https://www.youtube.com/watch?v=IOcGS4D1tM0,"9 Dec 2022, 14:25:56
          IST",
4240,"Kyaa Baat Haii 2.0 | Govinda Naam Mera | Vicky, Kiara |  Harrdy, Tanishk, Nikhita, Jaani, B Praak",,https://www.youtube.com/watch?v=7CNeqA9PBYE,,
4241,Create your own VPN server using Open VPN,CodeWithHarry,https://www.youtube.com/watch?v=yAzYsjjhzp0,"9 Dec 2022, 14:24:22
          IST",
4242,Brazil Football 🔥 WhatsApp Status 🔥🔥🔥,iK GAMER 2.5,https://www.youtube.com/watch?v=QxqSFLSieis,"9 Dec 2022, 14:14:08
          IST
        ",
4243,https://www.youtube.com/watch?v=1zP2lFEUeYM,,https://www.youtube.com/watch?v=1zP2lFEUeYM,,
4244,Viva Brazil 🇧🇷//Brazil status #shorts #neymar #status  #brasil #viral,Legend Neymar  jr,https://www.youtube.com/watch?v=Ofr4mpvaTGg,"9 Dec 2022, 14:13:35 IST",
4245,https://www.youtube.com/watch?v=3HbPbh7liVs,,https://www.youtube.com/watch?v=3HbPbh7liVs,,
4246,brazil status 🇧🇷🇧🇷🇧🇷⚡️⚡️,wrech lab Tech android,https://www.youtube.com/watch?v=xQT5aBLO_0M,"9 Dec 2022,
          14:13:22 IST",
4247,🇧🇷 Brazil Football Team For Qatar World Cup 2022 🇧🇷  Brazil Football Status | Brazil Status #qatar,Football Status Corner,https://www.youtube.com/watch?v=cN3j6ChIrlk,"9 Dec 2022,
          14:13:19 IST",
4248,Neymar Jr Status The King is back👑Brazil status🔥Brazil  Vs South Korea 💥💛 #efxstatus #brazil #neymar,EFX Status,https://www.youtube.com/watch?v=SRBTQ2gTo6k,"9 Dec 2022, 14:13:17 IST
        ",
4249,BRAZIL STATUS🇧🇷🇧🇷,EJ PROMOS STUDIO,https://www.youtube.com/watch?v=v6Sf9jUhJ8E,"9 Dec 2022,
          14:13:15
          IST",
4250,BRAZIL WHATSAPP STATUS. BRAZIL STATUS  VIDEO🔥.,Rashi  Malappuram,https://www.youtube.com/watch?v=C59yTQcItQc,"9 Dec 2022, 14:13:11
          IST",
4251,BRAZIL VS CROATIA - WhatsApp Status | World Cup 2022  #fifaworldcup2022,Aedits,https://www.youtube.com/watch?v=IIXKKTj-aGQ,"9
          Dec 2022, 14:11:33 IST",
4252,Fifa World Cup 2022 | Qatar World Cup 2022 | Doha City |  Qatar City #saudiarabia #short #shortvideo,Raj Sports Tv,https://www.youtube.com/watch?v=eHTPt9gfyxI,"9 Dec 2022, 14:11:29
          IST",
4253,Brazil training to face croatia,Juegobol,https://www.youtube.com/watch?v=hCw37GuLGHk,"9 Dec 2022, 14:11:08 IST
        ",
4254,Brazil status🇧🇷💛 #shorts #worldcup2022,VG gracz 2.0,https://www.youtube.com/watch?v=UZ4ROJT1Xoc,"9 Dec 2022, 14:10:48
          IST
        ",
4255,BRAZIL WHATSAPP STATUS🇧🇷,EJ PROMOS STUDIO,https://www.youtube.com/watch?v=5ccdpUbeX-A,"9 Dec 2022,
          14:10:46
          IST",
4256,➢Neymar Brazil💛 | New whatsapp status | Neymar skills  and goals Brazil | SJOE OFFICIAL,SJOE OFFICIAL [NEYMAR JR],https://www.youtube.com/watch?v=hcyJGtwaTE4,"9 Dec
          2022,
          14:10:44 IST",
4257,Brazil song | WhatsApp best status,Status King,https://www.youtube.com/watch?v=5HQpFYhIT4k,"9 Dec 2022, 14:10:41
          IST
        ",
4258,Brazil 🥵 World Cup Team Whatsapp Status | Brazil Qatar  World Cup Whatsapp Status 🔥,AA  MEDIAWORKS 1.0,https://www.youtube.com/watch?v=kNS_-AfVv3c,"9 Dec 2022, 14:10:17 IST",
4259,https://www.youtube.com/watch?v=i_-4o7WaaKQ,,https://www.youtube.com/watch?v=i_-4o7WaaKQ,,
4260,Brazil WhatsApp Status HD 💛🇧🇷 | Copa America | Sports  Beats 2.0,Sports Beats  2.0,https://www.youtube.com/watch?v=zKmDKTGStqQ,"9 Dec 2022, 14:09:24 IST",
4261,Neymar The Brazilian 🇧🇷whatsApp status  malayalam,Dude Njr,https://www.youtube.com/watch?v=iXQoRBIQKLc,"9
          Dec
          2022, 14:09:20 IST",
4262,Discrete Mathematics Lecture 6 | What is Hasse Diagram |  POSET in Discrete Mathematics By GP Sir,Dr.Gajendra Purohit,https://www.youtube.com/watch?v=VfvHMXEzwNQ,"9 Dec 2022,
          11:36:15 IST",
4263,Live : Molana Tariq Jameel Live Bayan 12 June 2018 |  Khatm ul Quran | Ramadan 2018,Tariq Jamil,https://www.youtube.com/watch?v=vmO7vjOqjk4,"9 Dec 2022, 00:31:05
          IST
        ",
4264,ALLAH k Bagar Mara Hy Kon😭 |Molana Tariq Jameel  Speech🔥,NS_ISLAMIC,https://www.youtube.com/watch?v=OYzZCiMrVuY,"9
          Dec
          2022, 00:16:55 IST",
4265,जनता 👨‍👩‍👦‍👦 को दवाव में 🥵 लेने के लिए 😕 Protocol  बनाने 😵 पड़ते हैं 😮😲 | Avadh ojha sir #short,Yodha ( योध्दा ),https://www.youtube.com/watch?v=pqRelNfzWGw,"9 Dec 2022,
          00:16:21
          IST",
4266,Kisi ke Kaam Aana #saqibrazamustafai #fanpage #mustafai  @islamicstatus,fan page saqib  raza  mustafai,https://www.youtube.com/watch?v=xRg10bBXGSs,"9 Dec 2022, 00:16:20 IST",
4267,🔥America Iran को कहता है Nuclear शब्द को भूल  जाओ💯💯#ojhasir #motivationalstatus #iasmotivation #upsc,क्रांतिकारी Avadh Ojha,https://www.youtube.com/watch?v=997r3Q4exU8,"9 Dec 2022,
          00:16:18 IST",
4268,Why China is Killing its own Economy?🇨🇳😳 #shorts  #china #Chineseconomy #fallofchina #upsc #ias,StudyIQ IAS,https://www.youtube.com/watch?v=DoW970V1JT0,"9 Dec 2022, 00:16:10
          IST
        ",
4269,A KICK that changed FOOTBALL! ⚽️ #shorts,Qurious Mango,https://www.youtube.com/watch?v=4Dchw6gnKnc,"9 Dec 2022, 00:16:07
          IST",
4270,हिन्दुओं को कोई फ़र्क नहीं पड़ता सोमनाथ का मंदिर लुटिंग  ये #short #pushpendra,हिन्दू  तांडव  99-77 ,https://www.youtube.com/watch?v=rdfg_f-LCoo,"9 Dec 2022, 00:16:06 IST",
4271,Taliban 1997 in Kabul #kabul #taliban #short,AS TAHIR,https://www.youtube.com/watch?v=55jhv12aKW0,"9 Dec 2022, 00:15:47 IST
        ",
4272,🙊 Pit Bull VIRUS 4 Metros Equipe Free Fire Proprietário  Adison Manaus Top Dog Brasil #shorts #bull,Pit Gameness - BR,https://www.youtube.com/watch?v=clBk3Yp2bjE,"9 Dec 2022,
          00:15:43 IST",
4273,मलिक 😎 बम्बई का धंधा 🌇 बहुत बड़ा है 😇 आपस में बाँट 😵  लेते हैं 😮😲 | Avadh ojha sir #short,Yodha ( योध्दा ),https://www.youtube.com/watch?v=CIMHV3lOomg,"9 Dec 2022,
          00:15:18
          IST",
4274,John Abraham dialogue status,DK ADHAV,https://www.youtube.com/watch?v=LGJrxirLEf8,"9 Dec 2022, 00:15:14 IST
        ",
4275,Paak Ho Jaya Karo🎉🤍#viralshorts #quranquotes  #youtubeshorts #islam,RAHMAN  RHN,https://www.youtube.com/watch?v=ZNPRwgk1shI,"9 Dec 2022, 00:14:34 IST",
